Podaj płeć,Podaj swój wiek,Wykształcenie,Podaj wielkość swojego miasta/gminy,Ogólny staż zatrudnienia w pełnych latach,Dobra atmosfera w pracy jest dla mnie bardzo istotna,Wysokie wynagrodzenie stanowi cel główny pracy zarobkowej!,Czy zamierzasz w przeciągu roku zmienić pracodawcę?,"Uważam, że płacą mi odpowiednio za pracę,  którą wykonuję.",W mojej firmie są małe szanse na awans w pracy.,Mój kierownik jest w pełni kompetentny do wykonywania swojej pracy.,"Nie jestem zadowolony ze świadczeń, które otrzymuję.","Gdy dobrze wykonuję pracę, jestem odpowiednio doceniany.",Wiele naszych reguł i procedur utrudnia dobre wykonywanie pracy.,"Lubię ludzi, z którymi pracuję.","Czasami myślę, ze moja praca jest bez sensu.",Komunikacja w mojej firmie wydaje się dobra.,Podwyżki zdarzają się zbyt rzadko.,"Ten, kto dobrze wykonuje swoją pracę ma u nas spore szanse na awans.",Mój kierownik jest wobec mnie niesprawiedliwy.,"Świadczenia, które otrzymuję są porównywalne z tymi, które oferuje większość innych firm.","Uważam, że moja praca jest niedoceniana.",Biurokracja rzadko przeszkadza mi w efektywnym wykonywaniu pracy.,"Uważam, że muszę pracować ciężej z powodu niekompetencji osób, z którymi pracuję.","Lubię rzeczy, którymi się zajmuję w swojej pracy.","Cele firmy, dla której pracuję, są dla mnie niejasne.","Gdy myślę o swoim wynagrodzeniu, czuję się niedoceniany.","Ludzie awansują w mojej firmie tak samo szybko, jak w innych firmach.",Mój kierownik za mało interesuje się odczuciami podwładnych.,"Pakiet świadczeń, które otrzymujemy, jest słuszny.","Jest mało nagród dla tych, którzy tu pracują.",Mam za dużo zadań do wykonania w pracy.,Lubię spędzać czas ze swoimi współpracownikami.,"Często mam odczucie, że nie wiem, co się dzieje w mojej firmie.",Jestem dumny ze swojej pracy.,Jestem usatysfakcjonowany perspektywą wzrostu zarobków w przyszłości.,"Są dodatkowe świadczenia, których nie otrzymuję, a uważam, że powinienem.",Lubię swojego kierownika.,Mam za dużo papierkowej roboty.,"Uważam, że moje wysiłki nie są nagradzane w sposób, w jaki być powinny.",Jestem zadowolony z możliwości awansu.,Moja praca jest przyjemna.,Przydzielane zadania nie są w pełni wyjaśniane.,Wynagrodzenie
0,26,5,5,3,6,4,0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0,2.0,6.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,6.0,2.0,2.0,3.0,6.0,2.0,2000
0,50,5,5,26,6,5,0,2.0,6.0,6.0,5.0,2.0,6.0,6.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,6.0,6.0,5.0,2.0,2.0,2.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,20000
0,27,5,1,5,5,5,0,6.0,5.0,6.0,1.0,6.0,5.0,5.0,3.0,4.0,6.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,3.0,5.0,5.0,6000
0,20,4,1,3,6,4,0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,2.0,6.0,6.0,2.0,6.0,1.0,1.0,4.0,6.0,1.0,6000
0,21,4,3,1,5,4,1,4.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,2000
0,30,4,1,11,5,6,0,6.0,6.0,6.0,1.0,4.0,6.0,3.0,5.0,2.0,6.0,1.0,1.0,4.0,3.0,6.0,6.0,3.0,1.0,1.0,1.0,4.0,6.0,6.0,3.0,4.0,6.0,3.0,1.0,1.0,5.0,1.0,6.0,1.0,4.0,5.0,8000
0,25,4,5,6,6,6,0,1.0,4.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,3.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,2.0,1.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6000
1,25,5,5,3,6,5,1,2.0,1.0,6.0,6.0,1.0,6.0,4.0,6.0,2.0,6.0,3.0,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,1.0,6.0,1.0,1.0,1.0,4000
0,21,5,5,1,6,6,1,6.0,6.0,2.0,2.0,2.0,1.0,6.0,2.0,1.0,6.0,1.0,4.0,1.0,3.0,6.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,6.0,6.0,6.0,4.0,5.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,4.0,4000
0,20,4,5,2,6,6,1,5.0,1.0,3.0,2.0,5.0,3.0,3.0,2.0,5.0,6.0,2.0,1.0,5.0,2.0,5.0,6.0,6.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,4.0,5.0,6.0,6.0,6.0,1.0,4.0,1.0,4.0,2.0,4000
0,19,4,2,3,6,5,1,4.0,5.0,6.0,2.0,4.0,1.0,6.0,3.0,6.0,5.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,4.0,6.0,1.0,6.0,1.0,1.0,6.0,5.0,1.0,4000
0,22,5,4,1,6,6,0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,5.0,1.0,2.0,4.0,3.0,1.0,5.0,2.0,5.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,5.0,4.0,4000
0,34,5,4,10,6,6,1,1.0,6.0,4.0,6.0,2.0,5.0,3.0,4.0,1.0,6.0,1.0,6.0,1.0,6.0,3.0,5.0,5.0,2.0,6.0,1.0,6.0,1.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,1.0,5.0,6.0,1.0,3.0,6.0,6000
0,40,4,4,19,6,5,0,3.0,6.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,6.0,3.0,1.0,3.0,4.0,3.0,5.0,5.0,1.0,5.0,2.0,4.0,2.0,6.0,1.0,4.0,5.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,4000
0,25,4,3,7,6,3,0,2.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,6000
0,28,4,4,9,6,5,0,6.0,6.0,5.0,2.0,6.0,3.0,6.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,6.0,1.0,6.0,6.0,4.0,6.0,2.0,1.0,3.0,6.0,1.0,6000
1,53,5,5,34,6,5,1,4.0,4.0,3.0,4.0,3.0,6.0,5.0,3.0,5.0,6.0,2.0,4.0,3.0,6.0,1.0,5.0,6.0,4.0,5.0,1.0,6.0,1.0,6.0,4.0,5.0,6.0,5.0,2.0,5.0,4.0,6.0,6.0,2.0,4.0,6.0,10000
0,26,4,4,6,6,6,1,2.0,6.0,3.0,6.0,1.0,5.0,3.0,6.0,3.0,6.0,1.0,4.0,1.0,6.0,4.0,6.0,2.0,5.0,6.0,1.0,4.0,1.0,6.0,6.0,3.0,6.0,3.0,1.0,6.0,3.0,4.0,6.0,1.0,1.0,6.0,4000
0,41,4,4,16,6,5,1,1.0,6.0,5.0,6.0,1.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,6.0,6.0,5.0,2.0,2.0,6.0,1.0,6.0,1.0,6.0,4.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,6.0,1.0,4.0,2.0,4000
0,29,5,2,11,6,6,1,3.0,3.0,5.0,3.0,1.0,6.0,4.0,6.0,3.0,6.0,2.0,4.0,5.0,4.0,1.0,4.0,3.0,5.0,5.0,4.0,3.0,1.0,6.0,3.0,4.0,6.0,3.0,1.0,6.0,6.0,4.0,6.0,3.0,4.0,3.0,6000
0,27,5,1,4,6,6,0,3.0,6.0,6.0,3.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,1.0,6.0,1.0,6.0,1.0,1.0,6.0,1.0,6.0,6.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6000
0,24,5,4,4,5,5,0,2.0,6.0,6.0,2.0,3.0,5.0,6.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,2.0,4.0,6.0,4.0,6.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,1.0,6.0,4.0,6000
1,26,5,3,5,5,6,0,3.0,4.0,5.0,3.0,5.0,5.0,6.0,1.0,1.0,5.0,3.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,3.0,3.0,4.0,5.0,4.0,6000
0,36,4,5,18,6,6,1,5.0,1.0,6.0,1.0,6.0,4.0,5.0,4.0,4.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,6.0,2.0,5.0,4.0,3.0,2.0,8000
0,35,4,3,10,4,4,0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,1.0,4.0,6.0,5.0,2.0,5.0,2.0,6.0,2.0,5.0,2.0,3.0,6.0,2.0,5.0,1.0,2.0,3.0,2.0,6.0,4.0,6.0,5.0,1.0,3.0,6.0,6.0,3.0,4000
0,40,5,1,17,6,4,1,3.0,4.0,6.0,3.0,2.0,3.0,2.0,4.0,3.0,6.0,2.0,3.0,2.0,5.0,3.0,3.0,6.0,4.0,6.0,2.0,6.0,3.0,6.0,4.0,3.0,5.0,6.0,6.0,3.0,1.0,5.0,4.0,6.0,5.0,4.0,6000
0,39,5,1,14,6,3,0,5.0,1.0,6.0,2.0,5.0,6.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,5.0,6.0,1.0,6.0,3.0,6.0,5.0,4.0,1.0,5.0,6.0,4.0,5.0,5.0,1.0,6000
0,26,5,1,5,5,6,0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,6000
0,29,5,4,10,6,5,0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,2.0,5.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,6.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,2.0,6000
0,33,4,2,6,6,5,0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,5.0,2.0,4.0,6.0,4.0,5.0,4.0,3.0,4000
1,34,5,1,13,6,5,0,4.0,3.0,5.0,3.0,4.0,6.0,4.0,6.0,3.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,6.0,4.0,6.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,10000
0,33,5,1,9,6,5,0,6.0,4.0,5.0,3.0,5.0,2.0,6.0,3.0,5.0,3.0,4.0,1.0,5.0,2.0,5.0,3.0,6.0,1.0,2.0,4.0,2.0,6.0,4.0,2.0,6.0,2.0,6.0,6.0,2.0,4.0,1.0,6.0,5.0,5.0,2.0,16000
0,43,5,3,17,6,6,0,5.0,1.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,6.0,1.0,6.0,1.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,1.0,6.0,1.0,1.0,5.0,5.0,1.0,14000
0,40,5,5,16,5,5,0,5.0,1.0,4.0,1.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,6.0,4.0,2.0,5.0,4.0,5.0,3.0,16000
1,33,5,5,10,6,5,1,3.0,2.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,1.0,4.0,4.0,5.0,2.0,5.0,2.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,10000
1,22,5,5,3,4,5,0,6.0,2.0,6.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,2.0,5.0,4.0,3.0,8000
0,25,5,5,3,5,4,0,5.0,2.0,6.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,3.0,4.0,3.0,5.0,3.0,2.0,6.0,2.0,3.0,5.0,4.0,4.0,8000
0,20,4,2,2,6,6,1,4.0,6.0,6.0,3.0,4.0,4.0,6.0,1.0,6.0,6.0,3.0,1.0,6.0,6.0,6.0,5.0,6.0,1.0,4.0,3.0,4.0,6.0,6.0,2.0,6.0,6.0,4.0,6.0,1.0,6.0,1.0,5.0,1.0,6.0,2.0,4000
0,36,5,3,15,6,4,0,6.0,6.0,6.0,1.0,6.0,1.0,4.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,4.0,6.0,6.0,3.0,6.0,1.0,1.0,5.0,6.0,3.0,20000
1,28,5,5,2,4,5,1,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,5.0,6.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,2.0,2.0,6.0,6.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,6.0,4.0,8000
0,26,5,5,2,6,6,1,3.0,6.0,4.0,6.0,1.0,5.0,4.0,6.0,2.0,6.0,1.0,5.0,3.0,5.0,2.0,6.0,3.0,3.0,6.0,1.0,6.0,2.0,6.0,6.0,2.0,5.0,2.0,1.0,2.0,3.0,6.0,6.0,1.0,4.0,5.0,6000
0,43,5,3,20,6,5,0,5.0,6.0,1.0,1.0,3.0,6.0,4.0,3.0,3.0,6.0,1.0,6.0,5.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,5.0,1.0,6.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,6.0,26000
0,36,5,5,16,1,6,1,1.0,6.0,6.0,6.0,4.0,1.0,4.0,6.0,3.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0,1.0,3.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,6000
0,27,4,5,10,6,6,0,1.0,3.0,6.0,5.0,2.0,6.0,3.0,4.0,1.0,6.0,4.0,1.0,1.0,5.0,5.0,6.0,5.0,2.0,6.0,2.0,1.0,1.0,6.0,5.0,3.0,6.0,3.0,4.0,1.0,6.0,2.0,6.0,3.0,2.0,5.0,6000
0,43,5,5,18,5,4,0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,12000
0,37,5,3,12,6,4,1,1.0,4.0,2.0,4.0,2.0,4.0,2.0,6.0,4.0,6.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,6.0,2.0,3.0,2.0,5.0,3.0,2.0,6.0,3.0,4.0,6.0,3.0,3.0,5.0,3.0,4.0,6.0,6000
0,25,4,1,3,6,6,1,4.0,6.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,6000
0,42,5,2,20,6,5,0,2.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,1.0,4.0,6.0,1.0,1.0,6.0,3.0,6.0,1.0,1.0,1.0,6.0,5.0,4.0,5.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,5.0,1.0,12000
0,19,4,1,3,5,6,1,5.0,4.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,5.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4000
0,26,5,4,6,6,3,0,2.0,6.0,3.0,4.0,4.0,2.0,5.0,2.0,4.0,6.0,2.0,2.0,2.0,5.0,5.0,6.0,5.0,4.0,4.0,1.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,6.0,1.0,4.0,1.0,5.0,2.0,4000
0,20,4,2,2,5,4,0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,3.0,5.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,5.0,2.0,6.0,5.0,2.0,5.0,5.0,2.0,4.0,5.0,3.0,2000
0,38,4,2,18,1,2,0,4.0,6.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,6.0,1.0,2.0,2.0,5.0,6.0,3.0,6.0,3.0,6.0,2.0,5.0,3.0,4.0,3.0,4.0,5.0,6.0,4.0,3.0,4.0,2.0,5.0,2.0,6.0,2.0,2000
0,38,5,3,13,6,6,0,4.0,4.0,6.0,5.0,4.0,4.0,6.0,1.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,1.0,6.0,1.0,1.0,3.0,2.0,4.0,5.0,1.0,6.0,1.0,6.0,5.0,1.0,5.0,1.0,5.0,4.0,6.0,5.0,4000
0,42,5,5,15,6,4,1,1.0,6.0,1.0,6.0,1.0,6.0,4.0,6.0,2.0,6.0,1.0,6.0,4.0,6.0,2.0,5.0,6.0,4.0,6.0,3.0,6.0,1.0,1.0,6.0,4.0,3.0,5.0,1.0,5.0,1.0,5.0,6.0,1.0,5.0,3.0,4000
0,25,5,5,6,5,6,1,2.0,6.0,2.0,2.0,1.0,5.0,1.0,6.0,2.0,6.0,1.0,4.0,5.0,5.0,2.0,6.0,2.0,2.0,6.0,3.0,4.0,5.0,5.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,6000
0,27,4,3,8,6,6,0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,6.0,4.0,2.0,3.0,4.0,2.0,5.0,5.0,2.0,6.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,5.0,4.0,4.0,5.0,6000
0,40,5,2,20,6,4,1,5.0,5.0,6.0,5.0,3.0,1.0,5.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,6.0,6.0,6.0,6.0,3.0,1.0,6.0,3.0,3.0,6.0,4.0,4.0,6.0,4.0,4.0,2.0,1.0,6.0,3.0,5.0,3.0,8000
0,33,5,1,8,6,3,0,1.0,6.0,4.0,4.0,4.0,4.0,6.0,1.0,4.0,6.0,2.0,4.0,1.0,6.0,3.0,1.0,5.0,5.0,6.0,3.0,4.0,3.0,6.0,4.0,6.0,2.0,5.0,1.0,3.0,5.0,3.0,6.0,1.0,6.0,2.0,4000
1,34,5,5,15,6,5,1,5.0,5.0,4.0,4.0,5.0,2.0,6.0,1.0,4.0,6.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,3.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,6.0,4.0,10000
0,48,5,4,23,6,5,0,5.0,5.0,6.0,1.0,5.0,6.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,5.0,6.0,1.0,2.0,4.0,1.0,6.0,1.0,1.0,6.0,5.0,5.0,5.0,1.0,6.0,6.0,5.0,4.0,5.0,2.0,6000
0,33,5,5,9,6,5,0,5.0,1.0,3.0,3.0,5.0,3.0,6.0,3.0,3.0,2.0,6.0,1.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,2.0,3.0,3.0,5.0,6.0,5.0,3.0,5.0,5.0,4.0,6.0,2.0,2.0,6.0,6.0,3.0,16000
0,41,5,5,16,5,5,0,6.0,5.0,6.0,1.0,4.0,1.0,5.0,5.0,6.0,6.0,3.0,1.0,1.0,3.0,6.0,3.0,6.0,1.0,6.0,1.0,2.0,2.0,6.0,1.0,5.0,4.0,6.0,3.0,1.0,6.0,4.0,4.0,3.0,5.0,1.0,6000
1,53,5,2,37,6,2,1,1.0,6.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,6.0,1.0,4.0,1.0,6.0,1.0,1.0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,14000
0,26,5,5,6,6,4,0,3.0,5.0,6.0,1.0,6.0,1.0,6.0,1.0,5.0,6.0,3.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,6.0,2.0,5.0,4.0,1.0,6.0,2.0,1.0,3.0,6.0,1.0,6000
0,34,5,2,10,6,3,0,3.0,6.0,6.0,4.0,3.0,3.0,5.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,6.0,2.0,6.0,2.0,5.0,1.0,1.0,6.0,2.0,4.0,1.0,5.0,3.0,4000
0,33,1,3,6,4,5,1,3.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,6.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,26000
0,31,5,2,10,6,5,0,5.0,2.0,6.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,10000
0,42,4,2,20,6,6,0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,6.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,6.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,6.0,2.0,5.0,2.0,6000
0,40,5,5,15,4,4,0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,4.0,2.0,2.0,2.0,1.0,28000
1,27,5,1,11,6,6,1,1.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,3.0,6.0,1.0,6.0,6.0,6.0,6.0,3.0,6.0,1.0,6.0,2.0,6.0,1.0,6.0,4.0,6.0,6.0,3.0,1.0,6.0,5.0,1.0,6.0,1.0,6.0,6.0,4000
0,20,4,2,1,6,5,0,4.0,3.0,6.0,1.0,6.0,3.0,6.0,1.0,6.0,2.0,4.0,1.0,6.0,1.0,2.0,3.0,6.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,6.0,6.0,4.0,6.0,1.0,4.0,5.0,6.0,3.0,4000
0,45,5,3,20,6,4,1,3.0,1.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,3.0,8000
0,25,5,2,3,6,6,0,1.0,6.0,2.0,2.0,1.0,3.0,6.0,3.0,5.0,6.0,2.0,2.0,1.0,6.0,2.0,2.0,6.0,4.0,6.0,2.0,5.0,3.0,5.0,3.0,5.0,3.0,6.0,1.0,6.0,2.0,6.0,6.0,3.0,5.0,2.0,6000
0,40,5,1,15,5,2,0,2.0,5.0,6.0,2.0,5.0,1.0,4.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,5.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,6.0,1.0,6.0,5.0,2.0,4.0,4.0,2.0,8000
0,44,5,5,20,6,5,0,4.0,5.0,5.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,2.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,3.0,4.0,5.0,10000
0,35,5,3,11,6,3,1,1.0,6.0,3.0,6.0,1.0,6.0,4.0,5.0,1.0,6.0,1.0,4.0,5.0,6.0,1.0,5.0,6.0,4.0,6.0,1.0,5.0,3.0,6.0,6.0,1.0,6.0,5.0,1.0,1.0,4.0,6.0,6.0,1.0,4.0,1.0,6000
0,26,5,2,3,6,5,0,2.0,6.0,5.0,2.0,1.0,5.0,5.0,4.0,4.0,6.0,1.0,1.0,3.0,6.0,2.0,5.0,5.0,1.0,6.0,3.0,5.0,4.0,6.0,6.0,4.0,3.0,4.0,5.0,2.0,5.0,6.0,6.0,1.0,5.0,4.0,4000
0,47,5,2,25,6,6,0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,6.0,1.0,6.0,4.0,5.0,1.0,5.0,4.0,2.0,1.0,6.0,6.0,4.0,4.0,4.0,6.0,2.0,6.0,2.0,8000
0,24,4,3,2,6,6,1,3.0,6.0,2.0,2.0,3.0,6.0,6.0,1.0,4.0,6.0,1.0,3.0,6.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,4.0,6.0,4000
0,42,5,2,15,6,5,0,4.0,5.0,6.0,1.0,6.0,5.0,6.0,1.0,6.0,4.0,4.0,3.0,3.0,2.0,6.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,6.0,2.0,6.0,2.0,6.0,6.0,1.0,1.0,2.0,4.0,3.0,6.0,5.0,6000
